City,Country,Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind Speed,AQI_Category
Moscow,Russia,2023-07-22,82.27999999999999,28.925,44.5,32.870000000000005,4.635,80.42999999999999,26.955,37.965,10.97,Unhealthy
Moscow,Russia,2023-07-23,76.2,27.105,56.650000000000006,22.36,3.735,137.26999999999998,9.885,78.155,7.035,Unhealthy
Moscow,Russia,2023-07-24,98.24666666666668,139.29,51.57666666666668,23.45,6.449999999999999,108.30666666666666,24.08666666666667,37.16666666666666,9.566666666666666,Unhealthy
Moscow,Russia,2023-07-25,143.53,75.87,69.89,48.09,5.4,38.77,4.62,85.34,6.97,Unhealthy
Moscow,Russia,2023-07-26,123.25,96.4475,56.6725,28.845,6.04,113.4975,14.81,86.0375,8.705,Unhealthy
Moscow,Russia,2023-07-27,102.97,117.025,43.455,9.6,6.68,188.225,25.0,86.735,10.44,Unhealthy
Moscow,Russia,2023-07-28,79.91,126.32666666666668,46.99,32.99333333333333,6.47,104.49333333333334,24.149999999999995,63.55666666666667,8.053333333333333,Unhealthy
Moscow,Russia,2023-07-29,78.0025,111.11125,54.99,33.03125,5.953749999999999,114.9225,21.4225,53.27125,8.647499999999999,Unhealthy
Moscow,Russia,2023-07-30,76.095,95.89583333333334,62.99,33.06916666666667,5.4375,125.35166666666667,18.695,42.98583333333333,9.241666666666667,Unhealthy
Moscow,Russia,2023-07-31,74.1875,80.68041666666667,70.99,33.107083333333335,4.921250000000001,135.78083333333333,15.967499999999998,32.70041666666667,9.835833333333332,Unhealthy
Moscow,Russia,2023-08-01,72.28,65.465,78.99,33.145,4.405,146.21,13.239999999999998,22.415,10.43,Unhealthy
Moscow,Russia,2023-08-02,86.155,139.89,65.03999999999999,31.495,7.51,74.97,7.195,49.725,5.865,Unhealthy
Moscow,Russia,2023-08-03,57.12,184.77,41.22,25.085,0.4649999999999999,119.005,10.6,32.254999999999995,8.695,Unhealthy
Moscow,Russia,2023-08-04,132.42,161.80666666666664,60.16333333333333,23.87,6.586666666666666,92.03,23.436666666666667,60.586666666666666,7.893333333333333,Unhealthy
Moscow,Russia,2023-08-05,20.305,131.97,65.575,32.635,7.939999999999999,79.525,29.915,46.385000000000005,15.555,Moderate
Moscow,Russia,2023-08-06,125.69,20.11,17.23,40.71,4.04,52.08,12.99,43.42,13.22,Unhealthy
Moscow,Russia,2023-08-07,122.77,133.25,86.81,49.2,3.52,12.02,-5.61,96.8,14.14,Unhealthy
Moscow,Russia,2023-08-08,95.46333333333332,88.82666666666667,57.40333333333333,27.60333333333333,4.966666666666667,99.04666666666668,10.38,75.93666666666667,3.673333333333333,Unhealthy
Moscow,Russia,2023-08-09,91.20666666666666,139.81833333333333,65.74166666666666,29.87166666666667,3.8333333333333335,57.53333333333333,18.315,58.56333333333333,9.331666666666669,Unhealthy
Moscow,Russia,2023-08-10,86.95,190.81,74.08,32.14,2.7,16.02,26.25,41.19,14.99,Unhealthy
Moscow,Russia,2023-08-11,140.695,81.14,62.285,27.94,2.9850000000000003,77.305,20.485,20.73,17.905,Unhealthy
Moscow,Russia,2023-08-12,17.93,135.9,12.35,9.73,3.54,114.27,-3.29,98.51,14.69,Moderate
Moscow,Russia,2023-08-13,37.92,133.76999999999998,28.74875,14.94375,4.06875,117.84625,5.05375,73.1375,10.48875,Unhealthy
Moscow,Russia,2023-08-14,57.91,131.64,45.1475,20.1575,4.5975,121.4225,13.3975,47.765,6.2875000000000005,Unhealthy
Moscow,Russia,2023-08-15,74.47,102.54,94.35,1.75,5.04,172.74,-8.62,81.15,19.77,Unhealthy
Moscow,Russia,2023-08-16,57.14333333333334,133.91,64.54666666666667,26.246666666666663,2.873333333333333,85.96666666666665,11.403333333333334,62.73,8.686666666666666,Unhealthy
Moscow,Russia,2023-08-17,89.34,51.22,94.13,17.18,9.58,118.73,0.06,98.71,6.61,Unhealthy
Moscow,Russia,2023-08-18,58.8,35.64,25.36,17.15,4.64,90.3,37.07,35.18,17.2,Unhealthy
Moscow,Russia,2023-08-19,126.07,91.85,72.11,47.32,0.42,75.99,-6.56,78.11,3.55,Unhealthy
Moscow,Russia,2023-08-20,123.645,167.945,14.855,28.355,3.83,100.12,-1.6800000000000002,43.395,9.45,Unhealthy
Moscow,Russia,2023-08-21,123.3,101.21,61.51,44.79,5.91,133.0,38.82,21.23,4.27,Unhealthy
Moscow,Russia,2023-08-22,93.73333333333332,73.04333333333332,43.75,31.24333333333333,7.206666666666667,138.74,29.05,29.626666666666665,5.633333333333333,Unhealthy
Moscow,Russia,2023-08-23,64.16666666666667,44.87666666666666,25.989999999999995,17.696666666666665,8.503333333333334,144.48,19.28,38.02333333333333,6.996666666666666,Unhealthy
Moscow,Russia,2023-08-24,34.6,16.71,8.23,4.15,9.8,150.22,9.51,46.42,8.36,Moderate
Moscow,Russia,2023-08-25,46.56,126.425,53.97,32.025,6.795,79.9,31.285000000000004,74.88,8.285,Unhealthy
Moscow,Russia,2023-08-26,49.74,86.5,56.685,11.34,6.365,119.385,13.64,81.07499999999999,8.309999999999999,Unhealthy
Moscow,Russia,2023-08-27,102.855,111.39,46.49,19.33,4.86,56.66,11.595,64.775,11.06,Unhealthy
Moscow,Russia,2023-08-28,105.757,115.031,49.118,20.739,5.002000000000001,65.161,13.696,59.8,11.259,Unhealthy
Moscow,Russia,2023-08-29,108.659,118.672,51.746,22.148,5.144,73.66199999999999,15.797,54.825,11.457999999999998,Unhealthy
Moscow,Russia,2023-08-30,111.561,122.313,54.374,23.557,5.2860000000000005,82.163,17.898,49.85000000000001,11.657,Unhealthy
Moscow,Russia,2023-08-31,114.463,125.954,57.002,24.966,5.428,90.664,19.999,44.87500000000001,11.856,Unhealthy
Moscow,Russia,2023-09-01,117.365,129.595,59.63,26.375,5.57,99.165,22.1,39.900000000000006,12.055,Unhealthy
Moscow,Russia,2023-09-02,73.14,172.75,61.8,17.91,8.12,143.55,7.48,15.15,12.04,Unhealthy
Moscow,Russia,2023-09-03,86.77666666666666,79.63333333333334,47.336666666666666,26.15,8.44,127.32666666666668,31.906666666666663,43.333333333333336,15.156666666666666,Unhealthy
Moscow,Russia,2023-09-04,64.4,157.34,42.39,49.05,9.48,83.5,1.19,77.56,18.89,Unhealthy
Moscow,Russia,2023-09-05,92.54,97.58,31.645,24.51,5.615,155.44,11.785,69.97,4.805,Unhealthy
Moscow,Russia,2023-09-06,58.785,120.845,19.0375,25.32,7.3425,173.1,9.7025,83.50999999999999,4.5275,Unhealthy
Moscow,Russia,2023-09-07,25.03,144.11,6.43,26.13,9.07,190.76,7.62,97.05,4.25,Moderate
Moscow,Russia,2023-09-08,101.78,30.895000000000003,24.575,29.07,3.64,88.955,26.54,66.515,9.335,Unhealthy
Moscow,Russia,2023-09-09,137.48,52.29,53.84,44.25,7.55,153.14,38.04,25.99,14.16,Unhealthy
Moscow,Russia,2023-09-10,80.22,143.91,49.0,9.31,5.68,75.24,38.06,53.57,11.2,Unhealthy
Moscow,Russia,2023-09-11,104.03,159.37,65.49,18.33,0.58,140.8,4.49,43.45,11.7,Unhealthy
Moscow,Russia,2023-09-12,92.025,130.03,19.85,19.135,5.510000000000001,81.305,7.585,69.245,10.025,Unhealthy
Moscow,Russia,2023-09-13,23.89,30.89,26.44,19.04,4.33,143.29,19.04,53.98,9.04,Moderate
Moscow,Russia,2023-09-14,12.275,39.26,58.07,27.005000000000003,8.26,95.27,31.69,67.535,10.9,Moderate
Moscow,Russia,2023-09-15,85.08,50.95,44.66,48.62,0.73,175.13,-3.36,51.89,7.56,Unhealthy
Moscow,Russia,2023-09-16,38.565,59.335,17.09,27.97,6.79,87.755,18.415,55.875,7.42,Unhealthy
Moscow,Russia,2023-09-17,58.58,131.42,83.16499999999999,26.31,3.54,146.67000000000002,-5.35,50.265,7.23,Unhealthy
Moscow,Russia,2023-09-18,110.68,157.8,12.16,17.36,2.55,89.79,13.47,38.16,1.46,Unhealthy
Moscow,Russia,2023-09-19,40.535,164.26,61.74,19.995,3.9,170.125,-8.205,32.405,14.07,Unhealthy
Moscow,Russia,2023-09-20,133.12,195.7,34.77,48.14,2.11,179.85,28.97,22.05,19.99,Unhealthy
Moscow,Russia,2023-09-21,100.54,194.33,65.59,14.54,6.94,81.05,-4.74,61.71,2.06,Unhealthy
Moscow,Russia,2023-09-22,73.52,31.48,82.98,29.93,3.8,78.96,7.63,68.18,3.89,Unhealthy
Moscow,Russia,2023-09-23,106.065,148.235,43.72,40.745000000000005,2.86,103.0,13.5,32.67,6.835000000000001,Unhealthy
Moscow,Russia,2023-09-24,107.53,153.15,46.82,9.96,9.89,36.24,15.56,76.85,15.0,Unhealthy
Moscow,Russia,2023-09-25,131.97,132.885,69.89500000000001,8.66,2.785,143.015,2.44,45.87,10.275,Unhealthy
Moscow,Russia,2023-09-26,80.83,128.2275,49.767500000000005,18.735,3.0424999999999995,160.58249999999998,7.995000000000001,63.155,7.567499999999999,Unhealthy
Moscow,Russia,2023-09-27,29.69,123.57,29.64,28.81,3.3,178.15,13.55,80.44,4.86,Moderate
Moscow,Russia,2023-09-28,39.29666666666667,132.22,29.51333333333333,20.706666666666667,4.1066666666666665,122.01333333333332,7.073333333333334,26.406666666666663,13.68,Unhealthy
Moscow,Russia,2023-09-29,53.272777777777776,102.095,41.03722222222223,27.654444444444444,4.091111111111111,124.90888888888888,12.308888888888893,36.62111111111111,13.433333333333334,Unhealthy
Moscow,Russia,2023-09-30,67.24888888888889,71.97,52.56111111111112,34.602222222222224,4.075555555555555,127.80444444444444,17.544444444444444,46.83555555555556,13.186666666666666,Unhealthy
Moscow,Russia,2023-10-01,81.225,41.845,64.08500000000001,41.55,4.06,130.7,22.78,57.05,12.94,Unhealthy
Moscow,Russia,2023-10-02,26.08,15.09,27.58,4.29,5.83,34.47,38.35,56.06,15.9,Moderate
Moscow,Russia,2023-10-03,46.635,89.62,51.475,9.235,2.9,122.535,14.515,36.74,14.06,Unhealthy
Moscow,Russia,2023-10-04,89.03333333333335,172.89,53.48666666666666,16.563333333333333,3.7466666666666666,96.54666666666668,20.886666666666667,58.27,5.156666666666667,Unhealthy
Moscow,Russia,2023-10-05,126.18,124.6,10.86,42.77,6.75,198.86,27.58,14.93,10.5,Unhealthy
Moscow,Russia,2023-10-06,58.54,188.07,58.215,16.14,6.475,84.25999999999999,25.6,37.78,17.445,Unhealthy
Moscow,Russia,2023-10-07,61.74,133.06,44.8725,19.225,4.6575,104.55,23.365,66.52000000000001,9.3175,Unhealthy
Moscow,Russia,2023-10-08,64.94,78.05,31.53,22.31,2.84,124.84,21.13,95.26,1.19,Unhealthy
Moscow,Russia,2023-10-09,104.96333333333332,149.54666666666665,14.716666666666669,41.906666666666666,6.293333333333333,96.26333333333334,11.176666666666668,65.95333333333333,5.283333333333333,Unhealthy
Moscow,Russia,2023-10-10,76.28888888888888,121.41444444444444,39.82111111111111,28.64444444444445,6.232222222222222,107.29555555555557,18.844444444444445,68.67222222222222,4.805555555555555,Unhealthy
Moscow,Russia,2023-10-11,47.61444444444444,93.28222222222225,64.92555555555555,15.382222222222222,6.171111111111111,118.32777777777778,26.51222222222222,71.39111111111112,4.3277777777777775,Unhealthy
Moscow,Russia,2023-10-12,18.94,65.15,90.03,2.12,6.11,129.36,34.18,74.11,3.85,Moderate
Moscow,Russia,2023-10-13,51.925,105.93,73.68,33.965,5.75,48.09,0.4950000000000001,48.33,15.65,Unhealthy
Moscow,Russia,2023-10-14,100.5125,84.005,63.53,36.9475,6.345000000000001,50.225,-1.1075,47.1,10.075,Unhealthy
Moscow,Russia,2023-10-15,149.1,62.08,53.38,39.93,6.94,52.36,-2.71,45.87,4.5,Unhealthy
Moscow,Russia,2023-10-16,134.97,77.32249999999999,61.36749999999999,43.2,6.6625,42.6075,3.4174999999999995,47.7775,3.045,Unhealthy
Moscow,Russia,2023-10-17,120.84,92.565,69.35499999999999,46.47,6.385,32.855000000000004,9.545,49.685,1.59,Unhealthy
Moscow,Russia,2023-10-18,23.95,187.71,51.56,24.78,4.81,79.71,4.91,19.49,14.02,Moderate
Moscow,Russia,2023-10-19,82.65666666666667,151.92,71.30333333333333,46.13333333333333,8.450000000000001,94.20666666666666,18.11,42.31333333333333,8.563333333333333,Unhealthy
Moscow,Russia,2023-10-20,54.73333333333333,154.87,66.09666666666666,36.744166666666665,5.300000000000001,117.43583333333332,10.0425,51.391666666666666,10.029166666666663,Unhealthy
Moscow,Russia,2023-10-21,26.81,157.82,60.89,27.355,2.15,140.66500000000002,1.9750000000000003,60.47,11.495,Moderate
Moscow,Russia,2023-10-22,80.4,175.68,54.995000000000005,36.6375,5.605,136.59250000000003,1.1575000000000002,80.05,13.982499999999998,Unhealthy
Moscow,Russia,2023-10-23,133.99,193.54,49.1,45.92,9.06,132.52,0.34,99.63,16.47,Unhealthy
Moscow,Russia,2023-10-24,12.76,123.68,35.14,18.76,3.01,49.93,15.83,73.97,16.29,Moderate
Moscow,Russia,2023-10-25,28.880000000000003,116.09666666666668,50.50666666666667,14.910000000000002,2.6566666666666663,61.70666666666667,10.056666666666668,69.17333333333333,12.76,Moderate
Moscow,Russia,2023-10-26,45.0,108.51333333333334,65.87333333333333,11.060000000000002,2.303333333333333,73.48333333333333,4.283333333333333,64.37666666666667,9.23,Unhealthy
Moscow,Russia,2023-10-27,61.12,100.93,81.24,7.21,1.95,85.26,-1.49,59.58,5.7,Unhealthy
Moscow,Russia,2023-10-28,83.43,147.22,69.61,1.96,5.25,62.63,24.1,24.44,12.21,Unhealthy
Moscow,Russia,2023-10-29,82.61916666666667,138.38,63.54666666666667,7.773333333333333,5.41,79.07583333333334,20.5325,29.654166666666665,11.515,Unhealthy
Moscow,Russia,2023-10-30,81.80833333333334,129.54000000000002,57.48333333333333,13.586666666666666,5.57,95.52166666666668,16.965,34.86833333333333,10.82,Unhealthy
Moscow,Russia,2023-10-31,80.9975,120.70000000000002,51.42,19.4,5.73,111.9675,13.3975,40.0825,10.125,Unhealthy
Moscow,Russia,2023-11-01,80.18666666666667,111.86,45.35666666666666,25.21333333333333,5.890000000000001,128.41333333333333,9.83,45.29666666666666,9.43,Unhealthy
Moscow,Russia,2023-11-02,114.55,189.37,20.12,43.51,6.22,121.7,37.32,96.48,16.84,Unhealthy
Moscow,Russia,2023-11-03,118.595,84.935,75.97999999999999,36.165,5.325,86.56,10.83,45.22,5.13,Unhealthy
Moscow,Russia,2023-11-04,109.7625,79.2825,79.67999999999999,33.7575,5.8025,90.07,24.815,64.36500000000001,3.64,Unhealthy
Moscow,Russia,2023-11-05,100.93,73.63,83.38,31.35,6.28,93.58,38.8,83.51,2.15,Unhealthy
Moscow,Russia,2023-11-06,91.8,134.965,71.47999999999999,32.879999999999995,7.305,108.295,31.985,60.14,7.75,Unhealthy
Moscow,Russia,2023-11-07,82.67,196.3,59.58,34.41,8.33,123.01,25.17,36.77,13.35,Unhealthy
Moscow,Russia,2023-11-08,49.6375,111.7075,48.23,17.002499999999998,5.52,56.365,0.4099999999999999,57.3575,12.1925,Unhealthy
Moscow,Russia,2023-11-09,68.93,106.785,72.50999999999999,42.03,3.985,64.325,13.364999999999998,85.205,15.805,Unhealthy
Moscow,Russia,2023-11-10,123.7,185.03,28.85,15.8,9.76,62.84,-4.31,51.07,2.36,Unhealthy
Moscow,Russia,2023-11-11,94.545,102.505,51.89,30.695,8.335,62.22,13.545000000000002,55.705,5.375,Unhealthy
Moscow,Russia,2023-11-12,65.39,19.98,74.93,45.59,6.91,61.6,31.4,60.34,8.39,Unhealthy
Moscow,Russia,2023-11-13,72.03999999999999,73.11,59.12,35.36,3.68,124.425,17.185000000000002,59.355,16.68,Unhealthy
Moscow,Russia,2023-11-14,130.54,118.77,74.01,30.53,7.65,62.71,-4.79,73.64,7.56,Unhealthy
Moscow,Russia,2023-11-15,38.62,118.65,99.13,39.48,7.91,116.02,38.11,87.87,6.94,Unhealthy
Moscow,Russia,2023-11-16,90.435,40.445,49.040000000000006,30.74,5.935,99.515,21.055,87.355,9.365,Unhealthy
Moscow,Russia,2023-11-17,88.71000000000001,49.785,44.39,29.8225,5.16,77.9975,18.0125,59.295,9.55,Unhealthy
Moscow,Russia,2023-11-18,86.98500000000001,59.125,39.74,28.905,4.385,56.48,14.97,31.235,9.735,Unhealthy
Moscow,Russia,2023-11-19,117.2125,102.0075,80.30250000000001,40.1925,4.64,90.99,16.799999999999997,71.27,13.385,Unhealthy
Moscow,Russia,2023-11-20,96.01,153.07333333333335,43.75666666666666,21.486666666666668,7.296666666666667,86.83999999999999,-0.2866666666666664,60.79666666666666,10.43,Unhealthy
Moscow,Russia,2023-11-21,35.12,66.24,51.52,4.77,3.03,111.04,-8.43,23.39,2.03,Moderate
Moscow,Russia,2023-11-22,52.91,105.02,16.79,32.08,0.48,76.08,-0.57,46.04,3.67,Unhealthy
Moscow,Russia,2023-11-23,128.85,69.6,77.93,9.21,6.0,33.9,24.1,77.69,4.15,Unhealthy
Moscow,Russia,2023-11-24,66.21,27.56,49.82,19.02,9.84,91.53,14.28,80.01,2.87,Unhealthy
Moscow,Russia,2023-11-25,73.92,178.56333333333336,72.76333333333334,28.026666666666667,3.4266666666666663,125.9,2.646666666666667,55.086666666666666,8.47,Unhealthy
Moscow,Russia,2023-11-26,84.85,128.84,38.025,19.01,4.265,160.14,20.905,52.895,5.65,Unhealthy
Moscow,Russia,2023-11-27,25.41,52.73,74.73,34.71,3.98,197.59,-4.56,54.1,13.15,Moderate
Moscow,Russia,2023-11-28,68.88,111.135,32.985,26.1,2.065,142.89,20.59,69.08,9.97,Unhealthy
Moscow,Russia,2023-11-29,72.28166666666667,122.16,37.78333333333333,20.738333333333333,3.751666666666667,135.41,16.836666666666666,74.585,10.398333333333332,Unhealthy
Moscow,Russia,2023-11-30,75.68333333333334,133.185,42.58166666666667,15.376666666666669,5.4383333333333335,127.93,13.083333333333332,80.09,10.826666666666666,Unhealthy
Moscow,Russia,2023-12-01,79.08500000000001,144.20999999999998,47.38,10.015,7.125,120.45,9.33,85.595,11.255,Unhealthy
Moscow,Russia,2023-12-02,27.933333333333337,113.57666666666668,41.02666666666667,35.82333333333333,4.1066666666666665,94.50666666666666,21.54666666666667,78.65333333333334,12.953333333333331,Moderate
Moscow,Russia,2023-12-03,19.24,13.97,70.5,30.41,3.35,13.67,37.91,72.2,11.34,Moderate
Moscow,Russia,2023-12-04,28.56,107.91,63.14,34.44,4.36,188.74,15.11,78.32,3.53,Moderate
Moscow,Russia,2023-12-05,127.28,103.35,23.95,11.67,6.77,184.83,-5.42,48.16,17.14,Unhealthy
Moscow,Russia,2023-12-06,54.51,199.22,7.28,28.14,6.87,173.46,23.04,90.59,6.3,Unhealthy
Moscow,Russia,2023-12-07,26.18,191.37,44.6,26.09,2.59,179.89,36.96,57.32,0.71,Moderate
Moscow,Russia,2023-12-08,57.66333333333333,86.39,57.193333333333335,20.17,5.746666666666667,113.46999999999998,22.52,36.67333333333333,12.73,Unhealthy
Moscow,Russia,2023-12-09,62.39972222222222,93.4525,53.92888888888889,22.8025,5.058611111111111,119.05916666666666,21.02583333333333,35.54388888888889,9.533333333333331,Unhealthy
Moscow,Russia,2023-12-10,67.13611111111112,100.515,50.66444444444444,25.435,4.370555555555556,124.64833333333334,19.531666666666663,34.41444444444445,6.336666666666667,Unhealthy
Moscow,Russia,2023-12-11,71.8725,107.5775,47.4,28.0675,3.6825,130.2375,18.0375,33.285000000000004,3.14,Unhealthy
Moscow,Russia,2023-12-12,81.19500000000001,107.85333333333334,52.193333333333335,29.181666666666665,3.7616666666666663,98.96,14.478333333333332,48.82333333333334,7.13,Unhealthy
Moscow,Russia,2023-12-13,90.5175,108.12916666666666,56.986666666666665,30.29583333333333,3.840833333333333,67.6825,10.919166666666666,64.36166666666668,11.12,Unhealthy
Moscow,Russia,2023-12-14,99.84,108.405,61.78,31.41,3.92,36.405,7.36,79.9,15.11,Unhealthy
Moscow,Russia,2023-12-15,82.0,102.14,61.45,36.25,3.815,110.975,17.215,24.96,9.12,Unhealthy
Moscow,Russia,2023-12-16,108.6075,121.5325,43.2175,30.3725,5.01,141.35750000000002,14.1025,60.215,5.76,Unhealthy
Moscow,Russia,2023-12-17,120.58,132.8,64.45,23.82,0.84,191.15,17.37,52.33,18.37,Unhealthy
Moscow,Russia,2023-12-18,76.3075,155.8475,48.93,30.1675,1.3975,144.7525,14.665,50.1375,16.515,Unhealthy
Moscow,Russia,2023-12-19,32.035,178.89499999999998,33.41,36.515,1.955,98.355,11.96,47.945,14.66,Moderate
Moscow,Russia,2023-12-20,82.8575,148.8875,31.4575,39.415,5.1450000000000005,112.42,2.3550000000000004,49.5025,14.3075,Unhealthy
Moscow,Russia,2023-12-21,133.68,118.88,29.505,42.315,8.335,126.485,-7.25,51.06,13.954999999999998,Unhealthy
Moscow,Russia,2023-12-22,148.74,37.09,63.7,26.42,2.02,41.66,18.95,36.51,15.89,Unhealthy
Moscow,Russia,2023-12-23,123.945,111.1,37.02,27.3,2.42,103.54,22.005,60.245000000000005,9.045,Unhealthy
Moscow,Russia,2023-12-24,99.15,185.11,10.34,28.18,2.82,165.42,25.06,83.98,2.2,Unhealthy
Moscow,Russia,2023-12-25,22.22,68.33,36.075,30.575000000000003,2.82,128.805,8.48,43.9,11.065,Moderate
Moscow,Russia,2023-12-26,132.65,90.85,96.31,39.33,2.99,150.38,-7.38,60.54,17.06,Unhealthy
Moscow,Russia,2023-12-27,116.3,132.26,68.695,35.59,5.525,35.87,9.465,47.18,12.845,Unhealthy
Moscow,Russia,2023-12-28,116.3,132.26,68.695,35.59,5.525,35.87,9.465,47.18,12.845,Unhealthy
Mumbai,India,2023-01-01,111.02,163.89,76.69,31.03,2.605,150.52,30.065,68.595,8.395,Unhealthy
Mumbai,India,2023-01-02,55.02,127.64,68.08,16.35,8.98,190.86,25.35,73.83,19.22,Unhealthy
Mumbai,India,2023-01-03,87.64000000000001,132.23,52.2275,20.1075,7.475,119.47,20.31,72.1175,15.265,Unhealthy
Mumbai,India,2023-01-04,120.26,136.82,36.375,23.865,5.970000000000001,48.08,15.27,70.405,11.31,Unhealthy
Mumbai,India,2023-01-05,10.09,163.4,40.77,18.56,3.42,42.85,31.09,27.6,9.99,Good
Mumbai,India,2023-01-06,115.79,75.36,63.435,9.03,4.755,169.19,11.33,22.42,11.875,Unhealthy
Mumbai,India,2023-01-07,106.18833333333332,79.12833333333333,62.77916666666667,15.159166666666668,4.6033333333333335,160.41583333333332,8.420833333333334,39.31333333333333,10.425833333333332,Unhealthy
Mumbai,India,2023-01-08,96.58666666666667,82.89666666666666,62.123333333333335,21.28833333333333,4.451666666666666,151.64166666666668,5.511666666666668,56.20666666666666,8.976666666666667,Unhealthy
Mumbai,India,2023-01-09,86.985,86.66499999999999,61.4675,27.4175,4.3,142.8675,2.6025,73.1,7.5275,Unhealthy
Mumbai,India,2023-01-10,104.335,132.26999999999998,23.130000000000003,9.605,3.475,181.825,20.25,88.41999999999999,3.755,Unhealthy
Mumbai,India,2023-01-11,62.28,189.25,93.13,20.62,1.82,58.77,26.24,20.52,7.17,Unhealthy
Mumbai,India,2023-01-12,114.63,80.82,37.1,19.78,9.01,124.8,10.44,16.02,9.16,Unhealthy
Mumbai,India,2023-01-13,112.405,119.11,43.19,32.855,3.92,112.035,14.945,62.040000000000006,6.9350000000000005,Unhealthy
Mumbai,India,2023-01-14,53.98,104.96,34.0,35.94,7.595000000000001,82.13,16.385,38.68,9.31,Unhealthy
Mumbai,India,2023-01-15,111.84,89.8,73.5,47.17,9.02,107.65,23.48,65.25,3.91,Unhealthy
Mumbai,India,2023-01-16,61.895,74.25,79.39500000000001,46.95,5.885,69.44,15.08,54.22,10.88,Unhealthy
Mumbai,India,2023-01-17,11.95,58.7,85.29,46.73,2.75,31.23,6.68,43.19,17.85,Good
Mumbai,India,2023-01-18,53.685,99.875,86.27000000000001,22.73,6.734999999999999,169.87,11.12,50.22,11.505,Unhealthy
Mumbai,India,2023-01-19,143.0,178.39,82.64,35.52,1.21,115.56,6.86,51.27,9.18,Unhealthy
Mumbai,India,2023-01-20,117.41,56.59,79.79,16.64,9.17,108.31,-9.53,49.92,6.87,Unhealthy
Mumbai,India,2023-01-21,105.66333333333333,84.89166666666667,69.14333333333333,25.34166666666667,7.095000000000001,101.805,-1.8266666666666664,54.693333333333335,8.771666666666667,Unhealthy
Mumbai,India,2023-01-22,93.91666666666669,113.19333333333331,58.49666666666667,34.04333333333334,5.0200000000000005,95.3,5.876666666666667,59.46666666666668,10.673333333333332,Unhealthy
Mumbai,India,2023-01-23,82.17,141.495,47.85,42.745,2.945,88.795,13.58,64.24000000000001,12.575,Unhealthy
Mumbai,India,2023-01-24,26.425,102.935,63.84,17.04,3.08,59.21,16.795,72.795,4.18,Moderate
Mumbai,India,2023-01-25,99.236,71.19800000000001,59.722,21.704,4.722,112.988,7.52,47.742,12.358,Unhealthy
Mumbai,India,2023-01-26,73.26333333333334,102.24,58.88666666666666,21.790000000000003,6.243333333333333,105.63666666666666,26.4,46.06,14.863333333333332,Unhealthy
Mumbai,India,2023-01-27,56.22,43.09,60.73,30.13,0.76,83.14,29.02,21.11,11.4,Unhealthy
Mumbai,India,2023-01-28,71.228,61.631,61.257,32.965,1.33,104.691,28.957,28.698,10.436,Unhealthy
Mumbai,India,2023-01-29,86.23599999999999,80.172,61.784,35.800000000000004,1.9,126.242,28.894,36.286,9.472,Unhealthy
Mumbai,India,2023-01-30,101.244,98.713,62.31099999999999,38.635000000000005,2.47,147.793,28.831,43.874,8.508,Unhealthy
Mumbai,India,2023-01-31,116.252,117.254,62.838,41.470000000000006,3.04,169.344,28.768,51.462,7.544,Unhealthy
Mumbai,India,2023-02-01,131.26,135.795,63.365,44.30500000000001,3.61,190.895,28.705,59.05,6.58,Unhealthy
Mumbai,India,2023-02-02,54.825,80.8075,24.3725,24.83,3.5475,102.415,22.3975,47.6625,8.7375,Unhealthy
Mumbai,India,2023-02-03,97.4925,79.52375,42.776250000000005,26.93,2.78875,71.6625,28.56375,28.84125,11.71375,Unhealthy
Mumbai,India,2023-02-04,140.16,78.24,61.18,29.03,2.03,40.91,34.73,10.02,14.69,Unhealthy
Mumbai,India,2023-02-05,115.405,81.5025,55.78375,22.515,4.887499999999999,87.08125,30.185,28.96,12.4925,Unhealthy
Mumbai,India,2023-02-06,90.65,84.765,50.3875,16.0,7.744999999999999,133.2525,25.64,47.9,10.295,Unhealthy
Mumbai,India,2023-02-07,109.605,80.3925,34.70375,22.965,4.6425,102.28125,12.5,32.62,13.1925,Unhealthy
Mumbai,India,2023-02-08,128.56,76.02,19.02,29.93,1.54,71.31,-0.64,17.34,16.09,Unhealthy
Mumbai,India,2023-02-09,75.28,176.01,90.93,6.31,6.13,120.26,19.73,71.72,11.55,Unhealthy
Mumbai,India,2023-02-10,78.625,192.895,38.97,28.74,7.35,65.76,-2.175,68.59,14.43,Unhealthy
Mumbai,India,2023-02-11,76.72,191.44,30.69,9.17,4.125,129.785,21.045,74.065,7.33,Unhealthy
Mumbai,India,2023-02-12,68.645,141.29,42.075,28.08,0.415,151.41,5.169999999999999,48.010000000000005,11.51,Unhealthy
Mumbai,India,2023-02-13,66.215,72.01,26.675,23.21,5.865,71.86,23.81,52.47,5.17,Unhealthy
Mumbai,India,2023-02-14,133.885,119.94,34.45,21.0,5.404999999999999,67.24,19.375,64.41,9.775,Unhealthy
Mumbai,India,2023-02-15,75.27499999999999,104.885,53.510000000000005,10.775,6.4825,94.0875,7.1975,54.9575,6.9925,Unhealthy
Mumbai,India,2023-02-16,80.9425,119.76,48.98,21.2875,6.6537500000000005,53.42625,10.85625,58.91375000000001,7.25875,Unhealthy
